id_ocorrencia,data_ocorrencia,bairro,tipo_crime,descricao_modus_operandi,arma_utilizada,quantidade_vitimas,quantidade_suspeitos,sexo_suspeito,idade_suspeito,orgao_responsavel,status_investigacao,latitude,longitude
OCR101509,2023-04-12 19:48:16.961909,Pina,Furto,Invasão Residencial,Nenhum,2,2,Feminino,30,Delegacia Afogados,Em Investigação,-8.070876734104047,-34.88935071152141
OCR101510,2025-03-31 19:48:16.961910,Santo Amaro,Furto,Fraude Online,Objeto Contundente,1,1,Masculino,53,Delegacia Boa Viagem,Concluído,-8.122280228978532,-34.86622495462629
OCR101511,2023-11-16 19:48:16.961912,Tamarineira,Homicídio,Golpe Telefônico,Objeto Contundente,4,4,Feminino,34,Delegacia Boa Viagem,Em Investigação,-8.137522502734846,-34.933149361029784
OCR101512,2024-09-09 19:48:16.961914,Tamarineira,Tráfico de Drogas,Uso de Arma de Fogo,Explosivos,2,2,Masculino,59,Delegacia Torre,Em Investigação,-8.054647997952522,-34.928255403161224
OCR101513,2024-04-22 19:48:16.961916,Tamarineira,Roubo,Emboscada,Arma de Fogo,2,0,Masculino,37,Delegacia Santo Amaro,Arquivado,-8.133602647306766,-34.92651118696813
OCR101514,2025-05-05 19:48:16.961918,Casa Forte,Estupro,Fraude Online,Objeto Contundente,1,4,Não Informado,26,Delegacia Casa Forte,Concluído,-8.089788151779707,-34.88674984354568
OCR101515,2022-09-27 19:48:16.961920,Imbiribeira,Violência Doméstica,Uso de Arma de Fogo,Objeto Contundente,3,3,Feminino,22,Delegacia Torre,Concluído,-8.072953526604598,-34.86928424425251
OCR101516,2024-03-06 19:48:16.961921,Torre,Estelionato,Crime Cibernético,Faca,4,0,Masculino,62,Delegacia Santo Amaro,Em Investigação,-8.050350345268068,-34.928148241461216
OCR101517,2023-09-11 19:48:16.961924,Afogados,Tráfico de Drogas,Fraude Online,Explosivos,3,0,Feminino,47,Delegacia Santo Amaro,Concluído,-8.083033783212933,-34.91691898679917
OCR101518,2023-05-12 19:48:16.961926,Espinheiro,Sequestro,Estupro Coletivo,Objeto Contundente,3,4,Feminino,14,Delegacia Casa Forte,Concluído,-8.122990825190909,-34.895642239980084
OCR101519,2025-04-05 19:48:16.961927,Torre,Violência Doméstica,Arrombamento,Explosivos,3,4,Não Informado,34,Delegacia Santo Amaro,Concluído,-8.104433276454296,-34.942023152071854
OCR101520,2023-11-19 19:48:16.961929,Imbiribeira,Sequestro,Arrombamento,Explosivos,1,2,Masculino,55,Delegacia Torre,Arquivado,-8.076141755139393,-34.85010367811482
OCR101521,2025-01-07 19:48:16.961931,Casa Forte,Estelionato,Estelionato Bancário,Faca,3,1,Não Informado,35,Delegacia Casa Forte,Arquivado,-8.101213670564476,-34.88242223614284
OCR101522,2025-07-19 19:48:16.961933,Tamarineira,Roubo,Estelionato Bancário,Explosivos,4,1,Masculino,46,Delegacia Santo Amaro,Em Investigação,-8.146534179088627,-34.88247579902462
OCR101523,2023-09-20 19:48:16.961935,Torre,Furto,Estupro Coletivo,Arma de Fogo,3,0,Não Informado,31,Delegacia Santo Amaro,Arquivado,-8.13310453322551,-34.94698783103393
OCR101524,2025-06-12 19:48:16.961937,Graças,Violência Doméstica,Assalto a Mão Armada,Explosivos,0,3,Feminino,41,Delegacia Santo Amaro,Arquivado,-8.0787784202301,-34.935946060191284
OCR101525,2023-09-10 19:48:16.961938,Boa Viagem,Furto,Crime Cibernético,Faca,0,1,Feminino,20,Delegacia Pina,Arquivado,-8.129503135987498,-34.88112932155466
OCR101526,2023-04-09 19:48:16.961940,Pina,Latrocínio,Fraude Online,Faca,1,0,Não Informado,45,Delegacia Torre,Concluído,-8.115731042206802,-34.928995164881364
OCR101527,2023-12-14 19:48:16.961942,Tamarineira,Estelionato,Fraude Online,Objeto Contundente,1,4,Não Informado,32,Delegacia Santo Amaro,Em Investigação,-8.09718502200992,-34.9067282624018
OCR101528,2022-12-13 19:48:16.961944,Graças,Ameaça,Fraude Online,Objeto Contundente,3,2,Não Informado,61,Delegacia Afogados,Em Investigação,-8.073451397117829,-34.90391780948421
OCR101529,2023-03-23 19:48:16.961945,Graças,Sequestro,Fraude Online,Explosivos,1,4,Não Informado,61,Delegacia Boa Viagem,Concluído,-8.111712189827735,-34.861132565052955
OCR101530,2024-04-01 19:48:16.961947,Afogados,Homicídio,Fraude Online,Explosivos,1,1,Não Informado,49,Delegacia Torre,Em Investigação,-8.067317059245237,-34.87276766419063
OCR101531,2024-12-07 19:48:16.961949,Afogados,Latrocínio,Crime Cibernético,Explosivos,1,2,Masculino,51,Delegacia Pina,Concluído,-8.091396915026522,-34.93665617027322
OCR101532,2024-02-23 19:48:16.961951,Espinheiro,Roubo,Uso de Arma de Fogo,Nenhum,2,0,Não Informado,63,Delegacia Pina,Concluído,-8.108093714219411,-34.8548890296659
OCR101533,2024-06-25 19:48:16.961952,Casa Forte,Latrocínio,Uso de Arma de Fogo,Faca,1,0,Feminino,40,Delegacia Pina,Concluído,-8.133324163387895,-34.88895287808532
OCR101534,2023-08-23 19:48:16.961955,Afogados,Sequestro,Arrombamento,Arma de Fogo,1,3,Feminino,28,Delegacia Afogados,Em Investigação,-8.09960538368253,-34.92733398292289
OCR101535,2023-06-20 19:48:16.961957,Afogados,Estelionato,Emboscada,Explosivos,4,0,Feminino,49,Delegacia Boa Viagem,Arquivado,-8.127939441527317,-34.915768403691864
OCR101536,2024-01-31 19:48:16.961958,Casa Forte,Latrocínio,Crime Cibernético,Faca,4,1,Não Informado,30,Delegacia Pina,Arquivado,-8.149754845952948,-34.903722514024466
OCR101537,2024-09-08 19:48:16.961960,Imbiribeira,Furto,Arrombamento,Explosivos,1,0,Masculino,16,Delegacia Pina,Concluído,-8.10582300150456,-34.860630511267495
OCR101538,2024-11-19 19:48:16.961962,Torre,Estupro,Emboscada,Faca,1,3,Não Informado,41,Delegacia Pina,Em Investigação,-8.104556260160969,-34.91608707068072
OCR101539,2023-02-13 19:48:16.961964,Pina,Furto,Uso de Arma de Fogo,Nenhum,3,0,Feminino,40,Delegacia Boa Viagem,Concluído,-8.097151844271394,-34.88274058647899
OCR101540,2024-01-29 19:48:16.961966,Casa Forte,Furto,Estupro Coletivo,Faca,0,3,Feminino,26,Delegacia Casa Forte,Concluído,-8.050699326527898,-34.919835891289345
OCR101541,2023-10-10 19:48:16.961968,Casa Forte,Sequestro,Fraude Online,Faca,1,4,Não Informado,55,Delegacia Pina,Concluído,-8.110014929261856,-34.85089996458671
OCR101542,2024-03-05 19:48:16.961969,Tamarineira,Ameaça,Fraude Online,Nenhum,4,4,Não Informado,33,Delegacia Torre,Concluído,-8.10604721417836,-34.89548783526361
OCR101543,2022-09-11 19:48:16.961971,Boa Viagem,Tráfico de Drogas,Assalto a Mão Armada,Explosivos,1,4,Masculino,69,Delegacia Pina,Concluído,-8.141130653438077,-34.87408694439828
OCR101544,2024-12-25 19:48:16.961973,Santo Amaro,Estupro,Crime Cibernético,Nenhum,1,0,Não Informado,30,Delegacia Santo Amaro,Concluído,-8.14848897598803,-34.92686388675153
OCR101545,2022-09-19 19:48:16.961975,Afogados,Sequestro,Golpe Telefônico,Explosivos,1,2,Não Informado,46,Delegacia Torre,Em Investigação,-8.078278043797162,-34.93567333017187
OCR101546,2023-06-07 19:48:16.961977,Tamarineira,Estupro,Golpe Telefônico,Faca,1,3,Masculino,21,Delegacia Afogados,Concluído,-8.063654685386954,-34.91054104502608
OCR101547,2025-01-27 19:48:16.961978,Santo Amaro,Tráfico de Drogas,Golpe Telefônico,Objeto Contundente,4,1,Masculino,37,Delegacia Santo Amaro,Arquivado,-8.148991767554834,-34.89234579725181
OCR101548,2025-01-02 19:48:16.961980,Imbiribeira,Furto,Emboscada,Faca,0,3,Não Informado,22,Delegacia Santo Amaro,Em Investigação,-8.072823028371253,-34.94777677160417
OCR101549,2024-01-25 19:48:16.961982,Santo Amaro,Latrocínio,Fraude Online,Faca,3,2,Feminino,51,Delegacia Pina,Concluído,-8.08853818902429,-34.91235336764108
OCR101550,2024-04-25 19:48:16.961983,Torre,Latrocínio,Assalto a Mão Armada,Nenhum,0,2,Masculino,29,Delegacia Torre,Arquivado,-8.107063148763894,-34.872523494653414
OCR101551,2022-12-14 19:48:16.961986,Boa Viagem,Tráfico de Drogas,Arrombamento,Faca,1,2,Feminino,42,Delegacia Afogados,Arquivado,-8.11156030293877,-34.94538448123559
OCR101552,2023-07-05 19:48:16.961987,Boa Viagem,Estupro,Arrombamento,Explosivos,2,4,Feminino,16,Delegacia Boa Viagem,Em Investigação,-8.052280231142474,-34.924594121015296
OCR101553,2023-07-25 19:48:16.961989,Espinheiro,Estelionato,Estupro Coletivo,Faca,3,0,Não Informado,16,Delegacia Afogados,Concluído,-8.138065979554284,-34.918255951700374
OCR101554,2023-09-09 19:48:16.961991,Casa Forte,Estupro,Estelionato Bancário,Faca,0,0,Feminino,25,Delegacia Casa Forte,Em Investigação,-8.106506670114097,-34.86535000132301
OCR101555,2023-09-10 19:48:16.961993,Torre,Estupro,Uso de Arma de Fogo,Objeto Contundente,2,0,Masculino,41,Delegacia Pina,Arquivado,-8.07262226235087,-34.90041297132147
OCR101556,2024-05-24 19:48:16.961995,Torre,Tráfico de Drogas,Golpe Telefônico,Faca,3,1,Não Informado,52,Delegacia Afogados,Concluído,-8.094842737509694,-34.88850514533687
OCR101557,2022-09-16 19:48:16.961997,Graças,Sequestro,Assalto a Mão Armada,Faca,2,0,Feminino,33,Delegacia Santo Amaro,Em Investigação,-8.108948835528418,-34.884231100888506
OCR101558,2023-11-14 19:48:16.961998,Boa Viagem,Sequestro,Arrombamento,Faca,1,1,Feminino,40,Delegacia Afogados,Em Investigação,-8.087622658833583,-34.92027685419404
OCR101559,2024-03-23 19:48:16.962000,Espinheiro,Roubo,Crime Cibernético,Faca,1,1,Feminino,68,Delegacia Torre,Arquivado,-8.12543110756692,-34.863967262261006
OCR101560,2025-08-24 19:48:16.962002,Casa Forte,Tráfico de Drogas,Golpe Telefônico,Nenhum,3,1,Não Informado,38,Delegacia Afogados,Arquivado,-8.137423351099473,-34.915874899219126
OCR101561,2023-09-02 19:48:16.962003,Graças,Estupro,Estupro Coletivo,Arma de Fogo,1,3,Não Informado,16,Delegacia Boa Viagem,Arquivado,-8.084756085444676,-34.949358620653115
OCR101562,2023-08-11 19:48:16.962005,Pina,Homicídio,Uso de Arma de Fogo,Arma de Fogo,1,1,Masculino,66,Delegacia Afogados,Arquivado,-8.070288795176674,-34.912037954900214
OCR101563,2023-05-23 19:48:16.962007,Tamarineira,Latrocínio,Uso de Arma de Fogo,Faca,3,2,Não Informado,23,Delegacia Afogados,Concluído,-8.053607918839319,-34.876870300853234
OCR101564,2023-05-16 19:48:16.962009,Torre,Homicídio,Estupro Coletivo,Nenhum,1,3,Não Informado,61,Delegacia Boa Viagem,Em Investigação,-8.128476405355922,-34.90206403356403
OCR101565,2024-06-04 19:48:16.962011,Tamarineira,Violência Doméstica,Emboscada,Explosivos,2,3,Masculino,20,Delegacia Boa Viagem,Concluído,-8.095011423937308,-34.93259443941015
OCR101566,2024-09-14 19:48:16.962013,Tamarineira,Homicídio,Uso de Arma de Fogo,Objeto Contundente,0,3,Masculino,22,Delegacia Torre,Concluído,-8.081933652165487,-34.86591582892158
OCR101567,2023-11-11 19:48:16.962015,Tamarineira,Homicídio,Estupro Coletivo,Objeto Contundente,2,1,Masculino,44,Delegacia Afogados,Arquivado,-8.077137206450569,-34.94170388801737
OCR101568,2025-05-05 19:48:16.962017,Afogados,Latrocínio,Assalto a Mão Armada,Explosivos,2,2,Masculino,31,Delegacia Boa Viagem,Em Investigação,-8.135221201021697,-34.92526631781107
OCR101569,2025-06-28 19:48:16.962018,Boa Viagem,Sequestro,Assalto a Mão Armada,Faca,2,0,Não Informado,25,Delegacia Pina,Concluído,-8.139912070245252,-34.90447271282939
OCR101570,2023-06-11 19:48:16.962020,Santo Amaro,Estelionato,Invasão Residencial,Objeto Contundente,0,3,Não Informado,63,Delegacia Casa Forte,Concluído,-8.143719551515499,-34.88186231463824
OCR101571,2024-05-29 19:48:16.962022,Tamarineira,Estelionato,Estupro Coletivo,Explosivos,3,1,Masculino,38,Delegacia Boa Viagem,Arquivado,-8.082927143546348,-34.91246502056386
OCR101572,2025-01-07 19:48:16.962024,Tamarineira,Roubo,Estupro Coletivo,Faca,2,1,Não Informado,28,Delegacia Pina,Concluído,-8.082889882517405,-34.85568052668155
OCR101573,2024-04-01 19:48:16.962027,Torre,Tráfico de Drogas,Invasão Residencial,Arma de Fogo,0,1,Não Informado,50,Delegacia Torre,Arquivado,-8.143712161282604,-34.94868218125238
OCR101574,2023-12-27 19:48:16.962030,Pina,Furto,Emboscada,Objeto Contundente,1,1,Feminino,27,Delegacia Santo Amaro,Concluído,-8.057789838990082,-34.88792979022513
OCR101575,2025-04-26 19:48:16.962034,Casa Forte,Furto,Estupro Coletivo,Faca,0,1,Não Informado,47,Delegacia Santo Amaro,Arquivado,-8.11300409887881,-34.92545740364664
OCR101576,2025-03-23 19:48:16.962036,Graças,Tráfico de Drogas,Emboscada,Nenhum,3,2,Masculino,19,Delegacia Afogados,Em Investigação,-8.08084829982117,-34.863286602177034
OCR101577,2023-02-06 19:48:16.962040,Santo Amaro,Violência Doméstica,Estupro Coletivo,Explosivos,4,1,Masculino,46,Delegacia Boa Viagem,Arquivado,-8.143161457269066,-34.85010713579896
OCR101578,2023-03-14 19:48:16.962055,Torre,Ameaça,Emboscada,Faca,2,3,Masculino,39,Delegacia Pina,Concluído,-8.107454974672027,-34.91766328318716
OCR101579,2023-11-10 19:48:16.962057,Graças,Sequestro,Arrombamento,Explosivos,2,0,Não Informado,66,Delegacia Boa Viagem,Arquivado,-8.090540923604314,-34.89206318497238
OCR101580,2023-04-13 19:48:16.962059,Tamarineira,Tráfico de Drogas,Estupro Coletivo,Objeto Contundente,1,4,Feminino,31,Delegacia Pina,Concluído,-8.059688444606733,-34.891504187270236
OCR101581,2023-11-17 19:48:16.962060,Boa Viagem,Estupro,Golpe Telefônico,Explosivos,4,3,Não Informado,42,Delegacia Pina,Concluído,-8.093812349196403,-34.91052247431558
OCR101582,2024-05-01 19:48:16.962062,Pina,Furto,Uso de Arma de Fogo,Objeto Contundente,3,2,Feminino,53,Delegacia Pina,Concluído,-8.141661624818015,-34.93651837754629
OCR101583,2024-02-25 19:48:16.962064,Afogados,Latrocínio,Estupro Coletivo,Arma de Fogo,4,0,Não Informado,63,Delegacia Afogados,Arquivado,-8.117341852368932,-34.946392732118575
OCR101584,2023-12-15 19:48:16.962066,Santo Amaro,Ameaça,Assalto a Mão Armada,Objeto Contundente,3,4,Masculino,45,Delegacia Casa Forte,Em Investigação,-8.139073831165836,-34.923008670848986
OCR101585,2025-01-23 19:48:16.962068,Imbiribeira,Latrocínio,Golpe Telefônico,Arma de Fogo,4,2,Não Informado,54,Delegacia Afogados,Arquivado,-8.142396709257719,-34.89877741108709
OCR101586,2022-12-12 19:48:16.962070,Torre,Tráfico de Drogas,Crime Cibernético,Objeto Contundente,0,0,Masculino,50,Delegacia Afogados,Concluído,-8.133249640436304,-34.931082947742965
OCR101587,2024-06-29 19:48:16.962072,Casa Forte,Sequestro,Estupro Coletivo,Nenhum,2,0,Masculino,43,Delegacia Casa Forte,Em Investigação,-8.092690977750449,-34.923191272712465
OCR101588,2025-08-02 19:48:16.962073,Boa Viagem,Ameaça,Estupro Coletivo,Explosivos,1,4,Feminino,62,Delegacia Torre,Concluído,-8.069094161285312,-34.86728073880566
OCR101589,2023-10-30 19:48:16.962075,Tamarineira,Estelionato,Golpe Telefônico,Objeto Contundente,4,2,Feminino,36,Delegacia Boa Viagem,Em Investigação,-8.13501640670493,-34.92715877342557
OCR101590,2024-04-29 19:48:16.962077,Pina,Tráfico de Drogas,Uso de Arma de Fogo,Explosivos,0,1,Feminino,66,Delegacia Afogados,Concluído,-8.131825795370002,-34.93397760357104
OCR101591,2023-10-26 19:48:16.962080,Afogados,Sequestro,Estupro Coletivo,Arma de Fogo,4,2,Não Informado,27,Delegacia Casa Forte,Em Investigação,-8.115485273769341,-34.85943295901621
OCR101592,2024-01-10 19:48:16.962084,Tamarineira,Latrocínio,Invasão Residencial,Objeto Contundente,4,2,Feminino,24,Delegacia Torre,Em Investigação,-8.113972104337819,-34.859251321052795
OCR101593,2023-06-17 19:48:16.962087,Casa Forte,Roubo,Uso de Arma de Fogo,Explosivos,4,3,Feminino,14,Delegacia Casa Forte,Concluído,-8.064442338281209,-34.908313323492635
OCR101594,2023-05-07 19:48:16.962090,Graças,Roubo,Fraude Online,Nenhum,0,4,Não Informado,61,Delegacia Casa Forte,Em Investigação,-8.132323584370484,-34.85358297590758
OCR101595,2024-05-11 19:48:16.962093,Santo Amaro,Sequestro,Assalto a Mão Armada,Objeto Contundente,3,4,Masculino,25,Delegacia Boa Viagem,Em Investigação,-8.148235764727506,-34.9162548905643
OCR101596,2025-07-09 19:48:16.962096,Casa Forte,Estelionato,Golpe Telefônico,Faca,4,1,Feminino,42,Delegacia Santo Amaro,Arquivado,-8.097100406294471,-34.944484567425675
OCR101597,2024-08-20 19:48:16.962109,Imbiribeira,Furto,Assalto a Mão Armada,Explosivos,3,4,Masculino,67,Delegacia Santo Amaro,Em Investigação,-8.086539041471736,-34.89239343405696
OCR101598,2022-11-29 19:48:16.962112,Torre,Estupro,Assalto a Mão Armada,Arma de Fogo,1,4,Não Informado,20,Delegacia Pina,Em Investigação,-8.128360175510089,-34.89540600918789
OCR101599,2023-01-28 19:48:16.962114,Imbiribeira,Sequestro,Arrombamento,Explosivos,4,1,Não Informado,59,Delegacia Afogados,Em Investigação,-8.05951047938662,-34.9434199820861
OCR101600,2025-06-14 19:48:16.962116,Santo Amaro,Estelionato,Emboscada,Explosivos,4,2,Feminino,31,Delegacia Afogados,Em Investigação,-8.090813870641547,-34.949211820653595
OCR101601,2024-09-12 19:48:16.962118,Tamarineira,Estupro,Invasão Residencial,Explosivos,0,3,Masculino,37,Delegacia Pina,Em Investigação,-8.0531847682479,-34.92260925415509
OCR101602,2022-12-04 19:48:16.962119,Santo Amaro,Ameaça,Crime Cibernético,Arma de Fogo,2,1,Masculino,23,Delegacia Pina,Em Investigação,-8.057369179781201,-34.91777175614588
OCR101603,2024-10-17 19:48:16.962121,Tamarineira,Furto,Estupro Coletivo,Faca,3,2,Não Informado,27,Delegacia Torre,Em Investigação,-8.089715689368486,-34.89973378565391
OCR101604,2025-03-18 19:48:16.962123,Casa Forte,Latrocínio,Crime Cibernético,Objeto Contundente,3,4,Feminino,67,Delegacia Boa Viagem,Concluído,-8.096538194447392,-34.939804661996064
OCR101605,2024-11-09 19:48:16.962125,Santo Amaro,Sequestro,Invasão Residencial,Nenhum,0,0,Feminino,47,Delegacia Pina,Concluído,-8.078702257876621,-34.901935563597455
OCR101606,2023-10-16 19:48:16.962126,Afogados,Ameaça,Arrombamento,Faca,0,4,Feminino,36,Delegacia Casa Forte,Arquivado,-8.149954119332225,-34.864154323613896
OCR101607,2023-06-28 19:48:16.962128,Imbiribeira,Homicídio,Assalto a Mão Armada,Nenhum,4,2,Feminino,55,Delegacia Casa Forte,Concluído,-8.105056990806846,-34.893027652430774
OCR101608,2023-01-19 19:48:16.962130,Espinheiro,Ameaça,Crime Cibernético,Arma de Fogo,4,0,Masculino,14,Delegacia Torre,Arquivado,-8.097101296977954,-34.86096921185676
OCR101609,2023-10-13 19:48:16.962132,Casa Forte,Roubo,Fraude Online,Nenhum,4,1,Masculino,63,Delegacia Afogados,Concluído,-8.146536298270561,-34.87224676502577
OCR101610,2023-05-01 19:48:16.962133,Santo Amaro,Homicídio,Crime Cibernético,Nenhum,1,0,Feminino,63,Delegacia Casa Forte,Em Investigação,-8.136292598524625,-34.92672269172159
OCR101611,2023-07-14 19:48:16.962135,Torre,Tráfico de Drogas,Fraude Online,Explosivos,2,0,Feminino,15,Delegacia Casa Forte,Arquivado,-8.054784551126064,-34.8920499643606
OCR101612,2023-10-10 19:48:16.962137,Casa Forte,Ameaça,Uso de Arma de Fogo,Explosivos,1,2,Feminino,40,Delegacia Boa Viagem,Concluído,-8.129333511356695,-34.89646442106036
OCR101613,2022-09-18 19:48:16.962139,Pina,Furto,Fraude Online,Faca,1,1,Masculino,21,Delegacia Boa Viagem,Concluído,-8.138029838311136,-34.894167698812126
OCR101614,2024-09-09 19:48:16.962141,Graças,Roubo,Invasão Residencial,Faca,2,0,Masculino,69,Delegacia Casa Forte,Arquivado,-8.146091321996412,-34.92741124753008
OCR101615,2022-10-16 19:48:16.962142,Tamarineira,Violência Doméstica,Crime Cibernético,Objeto Contundente,1,4,Masculino,36,Delegacia Santo Amaro,Arquivado,-8.088516793022727,-34.93251420023153
OCR101616,2024-11-23 19:48:16.962144,Imbiribeira,Latrocínio,Estupro Coletivo,Objeto Contundente,2,4,Feminino,15,Delegacia Boa Viagem,Em Investigação,-8.117717311382389,-34.93643135632404
OCR101617,2024-11-14 19:48:16.962147,Santo Amaro,Latrocínio,Fraude Online,Faca,3,3,Feminino,41,Delegacia Afogados,Em Investigação,-8.120302151610161,-34.85927074814273
OCR101618,2023-11-19 19:48:16.962148,Torre,Furto,Arrombamento,Explosivos,3,4,Não Informado,56,Delegacia Afogados,Concluído,-8.123247475450027,-34.896595680263964
OCR101619,2023-09-08 19:48:16.962150,Imbiribeira,Homicídio,Assalto a Mão Armada,Faca,1,3,Masculino,63,Delegacia Casa Forte,Concluído,-8.100877160840673,-34.909408666347296
OCR101620,2024-09-01 19:48:16.962152,Torre,Roubo,Fraude Online,Arma de Fogo,2,2,Masculino,59,Delegacia Afogados,Arquivado,-8.06773294420385,-34.86659155622873
OCR101621,2024-04-27 19:48:16.962153,Afogados,Sequestro,Emboscada,Explosivos,1,4,Não Informado,38,Delegacia Afogados,Concluído,-8.085768379257416,-34.86110629541009
OCR101622,2025-01-26 19:48:16.962155,Espinheiro,Tráfico de Drogas,Fraude Online,Explosivos,3,1,Feminino,69,Delegacia Santo Amaro,Arquivado,-8.061297711540051,-34.94389779035803
OCR101623,2024-06-14 19:48:16.962157,Imbiribeira,Latrocínio,Invasão Residencial,Explosivos,2,4,Masculino,23,Delegacia Casa Forte,Arquivado,-8.121300802165559,-34.87086357559653
OCR101624,2024-10-22 19:48:16.962159,Boa Viagem,Furto,Estupro Coletivo,Arma de Fogo,1,4,Não Informado,49,Delegacia Pina,Concluído,-8.081109226722452,-34.89246070786173
